group,frame,track_id,previous_object_index,current_object_index,center_distance,object_index_preserved
pg1_9,56,2,8,2,0.0,False
pg1_9,56,3,7,3,0.0,False
pg1_9,56,4,9,4,0.0,False
pg1_9,56,5,1,5,1.5811388300841898,False
pg1_9,56,6,2,6,2.0,False
pg1_9,56,7,6,1,1.118033988749895,False
pg1_9,56,8,3,7,1.0,False
pg1_9,56,9,4,8,0.7071067811865476,False
pg1_9,57,0,9,8,0.5,False
pg1_9,57,1,0,5,0.0,False
pg1_9,57,2,2,6,0.0,False
pg1_9,57,3,3,4,0.0,False
pg1_9,57,4,4,3,0.0,False
pg1_9,57,5,5,2,1.8027756377319943,False
pg1_9,57,6,6,9,2.5,False
pg1_9,57,7,1,7,1.118033988749895,False
pg1_9,57,8,7,1,1.0,False
pg1_9,57,9,8,0,0.0,False
pg1_9,58,0,8,4,0.7071067811865476,False
pg1_9,58,1,5,3,0.0,False
pg1_9,58,2,6,1,0.0,False
pg1_9,58,3,4,0,0.5,False
pg1_9,58,4,3,9,0.0,False
pg1_9,58,5,2,8,0.5,False
pg1_9,58,6,9,7,1.8027756377319943,False
pg1_9,58,7,7,2,1.0,False
pg1_9,58,8,1,6,1.0,False
pg1_9,58,9,0,5,0.5,False
pg1_9,59,0,4,8,0.7071067811865476,False
pg1_9,59,1,3,4,0.5,False
pg1_9,59,2,1,9,0.0,False
pg1_9,59,4,9,1,0.0,False
pg1_9,59,5,8,2,0.0,False
pg1_9,59,6,7,3,1.5811388300841898,False
pg1_9,59,7,2,7,1.118033988749895,False
pg1_9,59,8,6,5,1.118033988749895,False
pg1_9,59,9,5,6,0.5,False
pg1_9,60,0,8,6,0.7071067811865476,False
pg1_9,60,1,4,8,0.0,False
pg1_9,60,2,9,4,0.0,False
pg1_9,60,3,0,5,0.0,False
pg1_9,60,4,1,2,0.0,False
pg1_9,60,5,2,0,0.5,False
pg1_9,60,6,3,1,1.5811388300841898,False
pg1_9,60,7,7,3,0.5,False
pg1_9,60,8,5,9,1.5,False
pg1_9,60,9,6,7,0.0,False
pg1_9,61,0,6,0,0.5,False
pg1_9,61,1,8,2,0.0,False
pg1_9,61,2,4,7,0.0,False
pg1_9,61,3,5,6,0.0,False
pg1_9,61,4,2,5,0.0,False
pg1_9,61,5,0,4,0.7071067811865476,False
pg1_9,61,6,1,3,1.5811388300841898,False
pg1_9,61,7,3,8,1.0,False
pg1_9,61,9,7,1,1.8027756377319943,False
pg1_9,62,1,2,9,0.0,False
pg1_9,62,2,7,8,0.0,False
pg1_9,62,3,6,7,0.0,False
pg1_9,62,4,5,6,0.0,False
pg1_9,62,5,4,5,0.0,False
pg1_9,62,6,3,4,1.5811388300841898,False
pg1_9,62,7,8,1,0.0,False
pg1_9,62,8,9,3,1.0,False
pg1_9,62,9,1,2,1.118033988749895,False
pg1_9,63,0,0,4,1.8027756377319943,False
pg1_9,63,1,9,2,0.0,False
pg1_9,63,2,8,5,0.0,False
pg1_9,63,3,7,6,0.0,False
pg1_9,63,4,6,7,0.0,False
pg1_9,63,5,5,8,1.8027756377319943,False
pg1_9,63,6,4,9,1.5811388300841898,False
pg1_9,63,8,3,0,0.7071067811865476,False
pg1_9,63,9,2,3,1.4142135623730951,False
pg1_9,64,0,4,9,1.118033988749895,False
pg1_9,64,1,2,1,0.5,False
pg1_9,64,2,5,0,2.23606797749979,False
pg1_9,64,3,6,8,0.0,False
pg1_9,64,5,8,3,1.5811388300841898,False
pg1_9,64,6,9,4,1.5811388300841898,False
pg1_9,64,7,1,5,0.5,False
pg1_9,64,8,0,2,1.0,False
pg1_9,64,9,3,6,1.5811388300841898,False
pg1_9,65,0,9,3,1.4142135623730951,False
pg1_9,65,1,1,9,0.5,False
pg1_9,65,2,0,1,0.0,False
pg1_9,65,4,7,0,0.5,False
pg1_9,65,5,3,7,2.23606797749979,False
pg1_9,65,6,4,6,1.8027756377319943,False
pg1_9,65,7,5,2,0.7071067811865476,False
pg1_9,65,8,2,5,0.7071067811865476,False
pg1_9,65,9,6,4,1.8027756377319943,False
pg1_9,66,0,3,7,1.5811388300841898,False
pg1_9,66,1,9,6,0.5,False
pg1_9,66,2,1,2,0.5,False
pg1_9,66,4,0,5,0.0,False
pg1_9,66,5,7,4,1.8027756377319943,False
pg1_9,66,6,6,3,1.4142135623730951,False
pg1_9,66,7,2,9,0.5,False
pg1_9,66,8,5,1,0.5,False
pg1_9,66,9,4,0,0.0,False
pg1_9,67,0,7,1,2.1213203435596424,False
pg1_9,67,1,6,0,0.0,False
pg1_9,67,2,2,8,0.0,False
pg1_9,67,3,8,7,0.0,False
pg1_9,67,4,5,6,0.5,False
pg1_9,67,5,4,5,1.5811388300841898,False
pg1_9,67,6,3,4,1.4142135623730951,False
pg1_9,67,8,1,3,1.118033988749895,False
pg1_9,67,9,0,2,0.7071067811865476,False
pg1_9,68,0,1,9,1.8027756377319943,False
pg1_9,68,1,0,7,0.7071067811865476,False
pg1_9,68,2,8,5,0.0,False
pg1_9,68,3,7,6,0.0,False
pg1_9,68,4,6,4,0.5,False
pg1_9,68,5,5,0,2.23606797749979,False
pg1_9,68,6,4,3,1.4142135623730951,False
pg1_9,68,7,9,8,1.0,False
pg1_9,68,8,3,2,0.5,False
pg1_9,68,9,2,1,0.7071067811865476,False
pg1_9,69,0,9,3,2.1213203435596424,False
pg1_9,69,1,7,5,0.5,False
pg1_9,69,2,5,7,0.0,False
pg1_9,69,3,6,9,0.0,False
pg1_9,69,4,4,8,0.5,False
pg1_9,69,5,0,6,1.5811388300841898,False
pg1_9,69,6,3,0,1.5811388300841898,False
pg1_9,69,7,8,4,0.7071067811865476,False
pg1_9,69,8,2,1,0.7071067811865476,False
pg1_9,69,9,1,2,0.7071067811865476,False
pg1_9,70,0,3,5,1.8027756377319943,False
pg1_9,70,1,5,7,0.5,False
pg1_9,70,2,7,3,0.0,False
pg1_9,70,3,9,2,0.0,False
pg1_9,70,4,8,1,1.5811388300841898,False
pg1_9,70,5,6,9,1.8027756377319943,False
pg1_9,70,6,0,8,1.8027756377319943,False
pg1_9,70,7,4,6,1.5,False
pg1_9,70,8,1,0,1.0,False
pg1_9,70,9,2,4,0.7071067811865476,False
pg1_9,71,0,5,3,2.1213203435596424,False
pg1_9,71,1,7,2,0.5,False
pg1_9,71,2,3,0,0.5,False
pg1_9,71,3,2,8,0.0,False
pg1_9,71,4,1,9,1.118033988749895,False
pg1_9,71,5,9,7,0.7071067811865476,False
pg1_9,71,6,8,6,1.8027756377319943,False
pg1_9,71,7,6,1,0.7071067811865476,False
pg1_9,71,8,0,5,0.7071067811865476,False
pg1_9,72,0,3,7,1.8027756377319943,False
pg1_9,72,1,2,8,0.5,False
pg1_9,72,2,0,1,0.7071067811865476,False
pg1_9,72,3,8,2,0.0,False
pg1_9,72,4,9,3,1.8027756377319943,False
pg1_9,72,5,7,9,0.7071067811865476,False
pg1_9,72,6,6,5,1.4142135623730951,False
pg1_9,72,7,1,6,0.7071067811865476,False
pg1_9,72,8,5,4,3.3541019662496847,False
pg1_9,72,9,4,0,0.5,False
pg1_9,73,0,7,9,2.5,False
pg1_9,73,1,8,3,0.0,False
pg1_9,73,2,1,5,0.0,False
pg1_9,73,3,2,4,0.0,False
pg1_9,73,4,3,6,9.192388155425116,False
pg1_9,73,5,9,7,0.5,False
pg1_9,73,6,5,8,1.8027756377319943,False
pg1_9,73,7,6,2,0.7071067811865476,False
pg1_9,73,8,4,0,2.5,False
pg1_9,73,9,0,1,1.0,False
pg1_9,74,0,9,7,1.8027756377319943,False
pg1_9,74,1,3,0,1.0,False
pg1_9,74,2,5,9,0.0,False
pg1_9,74,3,4,1,0.0,False
pg1_9,74,4,6,3,1.118033988749895,False
pg1_9,74,5,7,4,0.5,False
pg1_9,74,6,8,2,1.4142135623730951,False
pg1_9,74,7,2,8,0.7071067811865476,False
pg1_9,74,8,0,5,2.8284271247461903,False
pg1_9,74,9,1,6,0.0,False
pg1_9,75,0,7,1,2.1213203435596424,False
pg1_9,75,2,9,8,0.0,False
pg1_9,75,3,1,7,0.0,False
pg1_9,75,4,3,6,1.118033988749895,False
pg1_9,75,5,4,5,0.7071067811865476,False
pg1_9,75,6,2,4,1.8027756377319943,False
pg1_9,75,7,8,9,0.5,False
pg1_9,75,8,5,3,0.7071067811865476,False
pg1_9,75,9,6,2,1.118033988749895,False
pg1_9,76,1,0,9,0.7071067811865476,False
pg1_9,76,7,9,0,0.7071067811865476,False
pg1_9,77,0,1,6,2.23606797749979,False
pg1_9,77,1,9,8,1.0,False
pg1_9,77,2,8,1,0.0,False
pg1_9,77,3,7,2,0.0,False
pg1_9,77,4,6,3,1.8027756377319943,False
pg1_9,77,5,5,4,1.5811388300841898,False
pg1_9,77,6,4,5,1.8027756377319943,False
pg1_9,77,7,0,7,1.118033988749895,False
pg1_9,77,8,3,9,1.118033988749895,False
pg1_9,77,9,2,0,1.4142135623730951,False
pg1_9,78,0,6,1,2.692582403567252,False
pg1_9,78,1,8,6,0.7071067811865476,False
pg1_9,78,2,1,8,0.0,False
pg1_9,78,3,2,7,0.0,False
pg1_9,78,4,3,9,1.5811388300841898,False
pg1_9,78,5,4,0,1.5811388300841898,False
pg1_9,78,6,5,2,1.8027756377319943,False
pg1_9,78,7,7,5,1.118033988749895,False
pg1_9,78,8,9,3,0.7071067811865476,False
pg1_9,78,9,0,4,0.5,False
pg1_9,79,0,1,2,2.23606797749979,False
pg1_9,79,1,6,1,1.4142135623730951,False
pg1_9,79,2,8,9,0.0,False
pg1_9,79,3,7,8,0.0,False
pg1_9,79,4,9,7,2.23606797749979,False
pg1_9,79,5,0,6,1.4142135623730951,False
pg1_9,79,6,2,5,1.4142135623730951,False
pg1_9,79,7,5,0,1.118033988749895,False
pg1_9,79,8,3,4,0.7071067811865476,False
pg1_9,79,9,4,3,1.118033988749895,False
pg1_9,80,0,2,8,3.2015621187164243,False
pg1_9,80,1,1,6,1.118033988749895,False
pg1_9,80,2,9,5,0.5,False
pg1_9,80,3,8,4,0.0,False
pg1_9,80,4,7,3,1.118033988749895,False
pg1_9,80,5,6,2,1.8027756377319943,False
pg1_9,80,6,5,1,1.8027756377319943,False
pg1_9,80,7,0,7,1.118033988749895,False
pg1_9,80,8,4,0,1.118033988749895,False
pg1_9,80,9,3,9,0.7071067811865476,False
pg1_9,81,0,8,6,2.23606797749979,False
pg1_9,81,1,6,8,1.118033988749895,False
pg1_9,81,2,5,1,0.0,False
pg1_9,81,3,4,5,0.0,False
pg1_9,81,4,3,0,1.8027756377319943,False
pg1_9,81,5,2,9,1.4142135623730951,False
pg1_9,81,6,1,2,1.0,False
pg1_9,81,8,0,3,0.7071067811865476,False
pg1_9,81,9,9,4,1.4142135623730951,False
pg1_9,82,0,6,9,2.692582403567252,False
pg1_9,82,1,8,3,1.118033988749895,False
pg1_9,82,2,1,4,0.0,False
pg1_9,82,5,9,6,1.4142135623730951,False
pg1_9,82,6,2,7,0.7071067811865476,False
pg1_9,82,7,7,2,2.9154759474226504,False
pg1_9,82,8,3,8,1.4142135623730951,False
pg1_9,82,9,4,1,0.7071067811865476,False
pg1_9,83,0,9,8,2.23606797749979,False
pg1_9,83,1,3,0,1.5,False
pg1_9,83,2,4,1,0.0,False
pg1_9,83,3,5,2,0.0,False
pg1_9,83,4,0,3,1.8027756377319943,False
pg1_9,83,5,6,4,1.5811388300841898,False
pg1_9,83,6,7,5,1.118033988749895,False
pg1_9,83,7,2,9,2.692582403567252,False
pg1_9,83,8,8,6,1.4142135623730951,False
pg1_9,83,9,1,7,0.7071067811865476,False
pg1_9,84,0,8,6,1.4142135623730951,False
pg1_9,84,1,0,8,1.118033988749895,False
pg1_9,84,2,1,2,0.0,False
pg1_9,84,3,2,1,0.0,False
pg1_9,84,4,3,0,1.5811388300841898,False
pg1_9,84,5,4,9,1.5,False
pg1_9,84,6,5,3,3.5355339059327378,False
pg1_9,84,7,9,7,2.5,False
pg1_9,84,8,6,4,0.7071067811865476,False
pg1_9,84,9,7,5,1.4142135623730951,False
pg1_9,85,0,6,7,1.4142135623730951,False
pg1_9,85,1,8,9,1.118033988749895,False
pg1_9,85,2,2,1,0.0,False
pg1_9,85,3,1,2,0.0,False
pg1_9,85,4,0,3,1.0,False
pg1_9,85,5,9,4,2.0,False
pg1_9,85,6,3,5,3.3541019662496847,False
pg1_9,85,7,7,8,2.692582403567252,False
pg1_9,85,8,4,6,1.4142135623730951,False
pg1_9,85,9,5,0,0.7071067811865476,False
pg1_9,86,0,7,1,1.8027756377319943,False
pg1_9,86,1,9,4,0.7071067811865476,False
pg1_9,86,2,1,0,0.5,False
pg1_9,86,3,2,9,0.0,False
pg1_9,86,4,3,8,0.7071067811865476,False
pg1_9,86,5,4,2,1.5811388300841898,False
pg1_9,86,6,5,7,0.5,False
pg1_9,86,7,8,5,2.9154759474226504,False
pg1_9,86,9,0,3,0.7071067811865476,False
pg1_9,87,0,1,7,1.8027756377319943,False
pg1_9,87,2,0,5,0.0,False
pg1_9,87,3,9,3,0.0,False
pg1_9,87,4,8,2,0.5,False
pg1_9,87,5,2,1,1.5,False
pg1_9,87,6,7,0,7.3824115301167,False
pg1_9,87,7,5,6,2.23606797749979,False
pg1_9,87,8,6,9,1.118033988749895,False
pg1_9,87,9,3,8,0.7071067811865476,False
pg1_9,88,0,7,1,1.8027756377319943,False
pg1_9,88,1,4,9,0.7071067811865476,False
pg1_9,88,2,5,6,0.0,False
pg1_9,88,3,3,7,0.0,False
pg1_9,88,4,2,8,1.118033988749895,False
pg1_9,88,5,1,5,1.5811388300841898,False
pg1_9,88,6,0,4,1.0,False
pg1_9,88,7,6,0,2.9154759474226504,False
pg1_9,88,8,9,3,1.118033988749895,False
pg1_9,88,9,8,2,1.8027756377319943,False
pg1_9,89,0,1,2,1.4142135623730951,False
pg1_9,89,1,9,4,0.7071067811865476,False
pg1_9,89,5,5,0,1.5,False
pg1_9,89,6,4,5,4.609772228646444,False
pg1_9,89,7,0,3,2.0615528128088303,False
pg1_9,89,8,3,9,2.5,False
pg1_9,89,9,2,1,0.7071067811865476,False
pg1_9,90,0,2,5,1.8027756377319943,False
pg1_9,90,1,4,1,0.5,False
pg1_9,90,2,6,7,0.0,False
pg1_9,90,3,7,4,0.0,False
pg1_9,90,4,8,3,2.549509756796392,False
pg1_9,90,5,0,2,0.5,False
pg1_9,90,6,5,0,2.0615528128088303,False
pg1_9,90,7,3,6,2.5,False
pg1_9,90,9,1,8,1.8027756377319943,False
pg1_9,91,0,5,2,1.4142135623730951,False
pg1_9,91,1,1,5,0.7071067811865476,False
pg1_9,91,2,7,8,0.0,False
pg1_9,91,4,3,7,1.5811388300841898,False
pg1_9,91,5,2,6,0.0,False
pg1_9,91,7,6,9,2.0615528128088303,False
pg1_9,91,8,9,1,2.1213203435596424,False
pg1_9,91,9,8,3,1.5811388300841898,False
pg1_9,92,1,5,4,1.118033988749895,False
pg1_9,92,2,8,5,0.5,False
pg1_9,92,3,4,6,0.0,False
pg1_9,92,5,6,8,0.5,False
pg1_9,92,6,0,9,2.5,False
pg1_9,92,7,9,3,2.0615528128088303,False
pg1_9,92,8,1,0,1.8027756377319943,False
pg1_9,92,9,3,1,1.4142135623730951,False
pg1_9,93,0,2,3,0.7071067811865476,False
pg1_9,93,1,4,2,1.5811388300841898,False
pg1_9,93,2,5,0,0.0,False
pg1_9,93,3,6,1,0.0,False
pg1_9,93,4,7,9,2.0615528128088303,False
pg1_9,93,6,9,7,3.0,False
pg1_9,93,7,3,4,2.0,False
pg1_9,93,8,0,6,2.1213203435596424,False
pg1_9,93,9,1,5,1.8027756377319943,False
pg1_9,94,0,3,6,0.0,False
pg1_9,94,1,2,5,1.5,False
pg1_9,94,2,0,2,0.0,False
pg1_9,94,4,9,3,0.7071067811865476,False
pg1_9,94,5,8,9,0.5,False
pg1_9,94,6,7,0,3.0413812651491097,False
pg1_9,94,8,6,8,2.1213203435596424,False
pg1_9,94,9,5,7,1.118033988749895,False
pg1_9,95,0,6,4,0.5,False
pg1_9,95,2,2,7,0.0,False
pg1_9,95,3,1,8,0.0,False
pg1_9,95,4,3,0,0.7071067811865476,False
pg1_9,95,6,0,1,2.549509756796392,False
pg1_9,95,7,4,6,2.549509756796392,False
pg1_9,95,8,8,2,6.800735254367722,False
pg1_9,95,9,7,3,1.8027756377319943,False
pg1_9,96,0,4,8,0.5,False
pg1_9,96,1,5,6,1.5811388300841898,False
pg1_9,96,2,7,4,0.0,False
pg1_9,96,3,8,1,0.0,False
pg1_9,96,4,0,2,1.0,False
pg1_9,96,5,9,3,0.5,False
pg1_9,96,6,1,5,3.0,False
pg1_9,96,7,6,7,2.0615528128088303,False
pg1_9,96,8,2,0,2.9154759474226504,False
pg1_9,96,9,3,9,1.8027756377319943,False
pg1_9,97,0,8,1,0.7071067811865476,False
pg1_9,97,1,6,0,1.5,False
pg1_9,97,2,4,8,0.5,False
pg1_9,97,3,1,7,0.0,False
pg1_9,97,4,2,6,1.118033988749895,False
pg1_9,97,5,3,5,0.5,False
pg1_9,97,6,5,4,3.0,False
pg1_9,97,7,7,9,1.8027756377319943,False
pg1_9,97,8,0,3,2.5,False
pg1_9,97,9,9,2,1.4142135623730951,False
pg2_7,80,1,1,2,3.0,False
pg2_7,80,2,2,1,0.0,False
pg6_9,97,3,3,5,1.118033988749895,False
pg6_9,97,5,5,3,1.8027756377319943,False
